"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%4) - 0.5 + (Event #/(5478 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
321246,160467,140,214143,106447,137,971,403,0,0.623563,224,179,0,-57,46,0,124,83,0,966,486,0,2.22167
550205,318121,143,304176,169112,150,2555,1325,28,1.62375,268,150,0,-62,57,0,240,111,0,796,549,0,2.22375
440326,281839,137,148232,96842,131,-110,69,0,2.62393,-1,51,0,-91,77,0,14,60,0,63,115,0,2.22687
302419,192549,125,192487,126802,125,180,102,0,-0.37589,370,282,0,-42,71,0,231,147,0,1235,783,0,2.22999
262312,183720,127,170430,123614,123,517,376,0,0.624293,352,332,0,119,111,0,285,182,0,1727,1104,17,2.23103
447691,275088,137,145121,82933,131,2597,1219,35,-0.37516,674,531,0,-36,95,0,224,267,0,2389,1565,30,2.23623
416372,193738,142,138382,66647,138,9667,4058,76,2.62539,273,202,0,27,52,0,143,97,0,1467,673,0,2.24768
210839,162796,113,142051,105291,114,199,168,0,0.626483,282,228,0,-29,55,0,22,50,0,39,73,0,2.2664
314139,212852,122,167759,111875,124,361,295,0,1.62667,104,181,0,107,85,0,145,81,0,490,366,0,2.26744
355411,228306,137,140752,91486,124,7507,4355,59,2.62685,639,585,0,81,108,0,325,263,0,2554,1848,32,2.2716
229323,129886,131,182991,118639,125,3481,1745,47,-0.37297,216,170,0,85,126,0,-14,106,0,539,322,0,2.27264
255137,181034,117,120390,85844,118,857,577,0,0.627213,72,135,0,55,82,0,83,107,0,389,336,0,2.28824
478514,233264,146,183873,83225,149,1494,627,0,1.6274,201,174,0,79,79,0,39,63,0,607,286,0,2.28824
272366,193965,119,308914,213272,123,13840,8065,68,2.62758,467,429,0,197,115,0,344,211,0,1877,1407,24,2.28928
245974,178518,124,97967,65660,119,4466,2575,49,1.62886,257,128,0,43,88,0,180,110,0,1037,681,0,2.30384
377714,170979,159,282705,127125,157,3471,2005,40,2.62904,161,158,0,36,71,0,135,75,0,-41,75,0,2.30696
322136,226325,135,144675,101069,122,1200,674,0,0.629403,168,134,0,-52,56,0,225,121,0,646,440,0,2.31216
232834,152068,127,211930,111054,133,298,193,0,1.63032,253,209,0,99,70,0,128,81,0,72,68,0,2.35273
266449,188838,121,145789,90852,139,896,580,0,2.6305,33,111,0,-22,68,0,-57,58,0,69,68,0,2.35377
301441,199286,133,171887,126751,124,954,582,0,-0.369319,112,196,0,-22,82,0,76,141,0,773,588,0,2.35585
189291,140479,131,72039,53967,110,1025,604,0,0.630863,117,110,0,-79,58,0,25,41,0,-1,90,0,2.35689
496333,301504,132,232164,140290,138,4255,2180,51,2.63123,326,242,0,67,81,0,189,152,0,1199,721,0,2.36937
300787,206659,128,189186,142708,119,1163,775,0,1.63178,294,259,0,40,67,0,139,77,0,737,521,0,2.38393
471304,267937,135,381207,241095,134,330,198,0,1.6347,556,516,0,214,116,0,182,146,0,414,293,0,2.43386
263843,163918,142,128796,81562,124,7209,4116,58,-0.364939,260,216,0,15,114,0,173,145,0,1125,767,0,2.44322
428614,266524,135,304241,215691,133,66,154,0,1.63543,258,257,0,91,127,0,22,78,0,671,467,0,2.45466
124064,110891,112,132444,120795,104,2343,2187,26,0.635974,427,463,0,56,91,0,125,85,0,114,56,0,2.46506
125144,104275,102,126760,72040,105,1873,1488,22,1.63689,69,63,0,-81,17,0,13,70,0,-15,41,0,2.4869
184353,136842,108,119220,94064,110,213,107,0,-0.362749,171,146,0,42,70,0,123,115,0,559,413,0,2.49314
422666,274594,134,196233,121581,128,1308,699,0,1.63762,161,192,0,-52,57,0,209,127,0,761,470,0,2.4973
204787,142491,122,267313,139597,127,2726,1448,26,2.6378,72,99,0,-29,69,0,63,72,0,824,461,0,2.4973
211680,145745,132,232780,138581,136,11256,5679,71,-0.362019,197,187,0,-96,56,0,198,149,0,1322,844,0,2.50042
247581,181957,134,81130,58569,113,683,435,0,1.63835,35,71,0,8,33,0,112,132,0,618,416,0,2.50354
173524,144679,113,128386,103631,110,255,201,0,2.63853,174,189,0,11,60,0,136,79,0,527,456,0,2.50458
282412,141443,134,368292,202833,137,308,168,0,0.639624,383,319,0,3,99,0,133,85,0,840,626,0,2.52539
384711,237151,128,342263,222168,131,162,78,0,1.63981,270,289,0,-47,134,0,7,76,0,518,484,0,2.52955
156073,128649,119,121483,107606,107,162,113,0,2.64072,158,153,0,17,76,0,-61,41,0,65,100,0,2.54619
244766,184404,127,233479,194227,115,432,347,0,2.64145,486,472,0,-8,57,0,224,174,0,1225,1050,8,2.55659
357759,220099,128,171746,109078,128,1124,777,0,0.641814,84,129,0,-104,88,0,149,121,0,524,345,0,2.55763
390682,265233,134,152776,95744,125,4011,2005,51,2.64218,145,163,0,31,65,0,220,117,0,876,575,0,2.56283
462325,267347,140,206549,121211,134,7085,3413,63,1.64273,398,346,0,10,88,0,358,142,0,1494,953,0,2.56907
218073,89317,151,267922,106014,150,1907,858,0,2.64291,176,150,0,100,102,0,193,99,0,929,475,0,2.57427
404205,262077,127,231470,141028,129,2754,1541,38,-0.356908,233,271,0,-50,55,0,181,154,0,955,623,0,2.58155
135537,116839,107,155266,134675,108,118,99,0,1.64346,108,139,0,23,60,0,-46,47,0,93,93,0,2.59091
442361,283694,137,100291,62396,124,1295,654,0,0.644004,324,189,0,39,72,0,159,102,0,957,594,0,2.59403
456421,247038,136,306640,192035,139,-4,73,0,-0.355448,493,404,0,56,109,0,261,136,0,1846,1072,15,2.59715
402116,237539,137,268452,149189,135,1378,920,0,1.64492,2,106,0,80,111,0,20,60,0,158,100,0,2.59819
147465,93906,120,167534,132819,120,311,212,0,0.645464,425,278,0,68,66,0,82,57,0,-2,85,0,2.60339
335251,226080,130,112835,76294,121,1599,928,0,-0.353988,180,242,0,18,77,0,121,115,0,1011,759,0,2.60859
455192,312368,142,177800,107953,128,1595,812,0,1.64784,155,204,0,83,65,0,54,113,0,695,537,0,2.63044
301488,207080,122,111231,73999,120,1503,918,0,2.64802,137,111,0,60,80,0,141,108,0,570,436,0,2.63148
321394,232766,121,178847,118800,126,2094,1133,22,-0.351068,356,323,0,-20,73,0,233,198,0,1304,861,0,2.65228
366146,230751,126,155918,95868,133,1123,562,0,0.649115,169,112,0,81,89,0,-83,25,0,163,110,0,2.65228
158700,98195,119,132047,87668,115,759,465,0,1.6493,108,152,0,102,84,0,112,100,0,424,286,0,2.65228
267068,166394,139,150624,97765,122,3537,2432,38,-0.348147,152,227,0,168,75,0,22,73,0,692,450,0,2.6918
213590,164321,106,85045,66807,113,986,615,0,0.652035,-28,85,0,37,103,0,-21,70,0,12,66,0,2.69284
251697,164722,126,151897,105585,122,138,97,0,-0.345957,95,158,0,77,122,0,-76,53,0,52,98,0,2.71573
235547,155294,135,85492,59404,117,2969,1735,38,0.654955,263,315,0,-95,80,0,143,118,0,1022,696,0,2.73445
371238,223382,135,156881,94571,130,1003,610,0,1.65514,96,110,0,36,60,0,-25,50,0,401,239,0,2.73757
292487,187515,142,200051,125498,124,1567,888,0,-0.344497,352,277,0,69,90,0,200,145,0,596,560,0,2.74381
232961,162691,126,81028,50493,120,620,344,0,0.655685,86,88,0,43,95,0,13,81,0,368,346,0,2.74589
337902,231174,130,134457,91078,126,150,125,0,-0.343767,141,109,0,43,52,0,158,92,0,162,236,0,2.74797
398856,243984,135,130803,86418,130,8325,4849,61,-0.343037,281,260,0,107,94,0,220,111,0,1412,950,0,2.75629
383950,245148,132,236175,143220,128,2923,1645,42,1.65733,274,266,0,-93,60,0,169,161,0,1180,706,0,2.76045
236820,166772,116,83156,62108,110,1959,1094,16,2.65824,147,186,0,48,44,0,291,222,0,1035,762,0,2.77293
339397,213163,128,226210,143061,131,2941,1516,39,2.6597,698,565,0,-1,74,0,402,314,0,3400,2211,41,2.79373
265777,139584,125,154699,96026,128,6602,3326,61,0.660066,284,238,0,189,104,0,180,121,0,1263,795,0,2.80205
179550,139871,119,70232,57772,107,17,51,0,1.66025,-62,32,0,91,60,0,-3,51,0,-32,43,0,2.80933
460195,287287,133,248135,140890,133,2517,1430,36,2.66043,378,350,0,-90,128,0,156,132,0,828,505,0,2.81246
148275,120361,108,156151,130343,110,398,257,0,-0.339387,463,520,0,45,116,0,-8,62,0,87,62,0,2.81246
176499,131435,110,243171,151691,121,1766,912,0,1.66098,172,112,0,43,73,0,-19,53,0,158,102,0,2.81662
536267,324302,142,299758,180340,135,2268,1104,24,2.66116,448,348,0,68,107,0,137,141,0,1450,874,0,2.81766
359112,234768,138,145374,91326,125,4339,2347,51,0.661526,382,281,0,-6,55,0,228,193,0,1424,913,0,2.82078
408350,196861,141,342926,182572,140,4563,2658,49,2.66335,696,559,0,-9,64,0,299,242,0,2267,1297,30,2.85406
134176,88102,129,203115,125533,123,268,213,0,1.6639,17,99,0,-129,35,0,-2,70,0,231,130,0,2.85718
329954,206758,148,179475,84210,129,2397,1074,17,-0.335736,175,125,0,-100,44,0,130,101,0,618,405,0,2.86238
358508,220469,147,150475,92250,127,4221,2350,49,0.665906,349,317,0,-27,34,0,178,201,0,1398,848,0,2.89774
476161,333491,130,213847,135891,127,419,298,0,-0.333546,425,325,0,98,80,0,225,133,0,1659,1079,12,2.90294
271894,189492,138,153561,103102,121,1409,834,0,-0.332816,211,205,0,119,80,0,38,127,0,613,446,0,2.92375
299826,190974,125,153531,95143,125,3987,2124,47,0.669556,387,278,0,29,76,0,132,164,0,1873,1294,24,2.96847
337088,229846,135,107840,72785,123,1762,1133,17,0.670287,303,170,0,14,96,0,59,157,0,854,546,0,2.99135
305801,198118,130,142859,85351,132,487,263,0,2.67065,87,101,0,-78,75,0,-71,78,0,635,453,0,2.99343
184774,143041,112,54662,45076,106,561,365,0,1.6712,57,68,0,50,127,0,41,77,0,317,284,0,3.00176
356307,241705,121,148867,94817,123,2698,1421,36,2.67138,325,216,0,16,85,0,146,113,0,960,574,0,3.00488
280863,175464,121,128408,87252,129,1310,779,0,1.67193,402,411,0,-53,70,0,217,160,0,1668,1267,18,3.01632
393653,221609,149,207794,119496,136,4965,2458,57,-0.327706,78,244,0,-77,64,0,183,170,0,1132,692,0,3.0236
262208,182605,121,141947,77433,120,947,510,0,2.67284,208,148,0,45,51,0,24,108,0,552,431,0,3.04336
252771,153775,127,315321,157306,143,9095,4977,68,2.67649,382,316,0,-43,81,0,134,137,0,1061,759,0,3.07976
333913,218046,130,182763,116443,128,1176,515,0,0.676857,99,224,0,-73,55,0,93,60,0,890,582,0,3.09328
282639,202353,121,119989,81655,119,767,503,0,1.67704,147,177,0,37,103,0,54,71,0,935,623,0,3.09745
407224,263002,135,114257,78119,123,29,83,0,-0.322595,194,132,0,45,62,0,19,49,0,242,184,0,3.10473
227457,165092,129,81882,57101,112,1474,894,0,1.67777,202,163,0,-9,83,0,56,65,0,660,493,0,3.10681
228344,124561,147,150065,94843,130,13837,5414,84,-0.321865,267,279,0,13,125,0,189,160,0,1266,762,0,3.10785
143870,119408,106,152504,112411,124,513,270,0,1.67923,65,177,0,-29,74,0,42,52,0,-5,55,0,3.13281
407870,268084,137,162609,105885,128,1494,820,0,1.67996,187,159,0,15,90,0,-8,75,0,592,372,0,3.14217
483217,289019,130,316596,200293,128,290,166,0,2.68087,174,164,0,85,48,0,10,46,0,658,411,0,3.14529
398862,244046,148,220693,140957,134,593,441,0,-0.318945,281,205,0,78,126,0,125,130,0,688,431,0,3.14945
435603,278439,137,170857,106235,132,3764,2046,47,2.68233,255,138,0,145,120,0,161,89,0,908,552,0,3.17441
304471,213997,119,113257,77092,120,583,398,0,1.68288,131,92,0,135,85,0,134,94,0,316,263,0,3.18585
392456,265385,127,126877,82816,133,-43,60,0,2.68379,104,144,0,-66,70,0,18,59,0,66,125,0,3.20458
138482,112539,122,167204,89793,106,1218,836,0,2.68525,85,70,0,-72,42,0,39,49,0,-91,25,0,3.2389
173059,102507,118,168794,97819,130,5937,2618,66,-0.314565,288,334,0,94,120,0,80,135,0,900,645,0,3.23994
323288,220162,128,145308,91269,126,4779,2570,52,0.687808,177,232,0,12,110,0,80,100,0,1166,816,0,3.28154
339656,200794,138,167892,102653,128,7665,4199,63,2.68817,425,363,0,12,78,0,190,201,0,2555,1692,34,3.28362
138318,91280,120,129863,65764,122,121,85,0,-0.311644,70,112,0,28,68,0,70,66,0,153,75,0,3.28779
218770,164249,126,234736,164668,118,17945,13329,67,2.68963,138,150,0,50,51,0,42,71,0,265,181,0,3.31587
448973,277431,135,173538,102576,129,2292,1263,27,0.690728,295,166,0,8,116,0,148,82,0,987,600,0,3.32419
236256,163374,114,260404,193960,119,968,877,0,1.69091,324,211,0,61,100,0,-47,29,0,83,61,0,3.33251
150358,109256,117,109994,69563,116,446,297,0,-0.308724,36,118,0,-113,57,0,129,86,0,-47,42,0,3.33979
291168,183449,125,191013,117431,130,4349,2362,51,1.69164,572,569,0,96,101,0,194,164,0,2033,1391,24,3.34083
434174,253012,140,209652,138174,132,3718,1913,46,2.69328,437,374,0,51,93,0,161,107,0,1333,801,0,3.36267
172638,139173,120,191998,155960,113,745,556,0,1.69383,209,195,0,26,93,0,-41,57,0,87,89,0,3.36475
530214,300746,144,397567,224979,145,22848,11485,87,2.69401,1256,934,0,183,156,0,775,499,0,5321,3454,51,3.36475
356673,232936,129,158494,106579,129,2952,1653,38,1.69456,217,234,0,170,76,0,111,102,0,952,666,0,3.36683
395460,255485,126,198335,124412,133,2658,1523,32,1.69529,313,276,0,98,83,0,208,146,0,1468,966,0,3.37203
313524,194170,142,155502,103863,126,206,138,0,2.69693,119,129,0,32,50,0,155,115,0,576,398,0,3.40116
296825,190347,124,181470,133475,124,9342,5368,63,-0.302154,438,417,0,54,82,0,152,162,0,2115,1461,28,3.4126
400885,217920,138,360779,238675,135,2840,1181,38,0.698029,290,250,0,-33,52,0,77,111,0,1087,673,0,3.41676
205244,131281,120,195956,143814,116,268,244,0,1.69894,124,200,0,59,74,0,32,74,0,482,320,0,3.42196
298890,202144,135,90700,64042,117,1926,1120,17,2.69912,138,146,0,136,87,0,174,140,0,730,499,0,3.42404
150641,113895,111,145345,116532,111,413,314,0,0.699489,161,120,0,-33,100,0,110,86,0,38,129,0,3.43548
252354,169270,126,109124,72415,121,2687,1748,35,0.700219,246,168,0,-144,65,0,138,145,0,1145,839,0,3.4594
286732,187503,125,105944,71631,119,5869,3227,56,0.700949,140,136,0,-9,32,0,260,161,0,1139,725,0,3.4646
468081,284076,143,258336,166682,132,2574,1270,37,1.70186,457,357,0,86,95,0,126,185,0,1900,1142,19,3.49477
338272,219026,133,172949,102967,131,2893,1717,36,2.70204,226,194,0,-7,82,0,233,184,0,1737,1115,15,3.49685
212653,136024,121,123640,86457,119,2357,1266,27,0.702409,107,115,0,34,50,0,149,75,0,785,547,0,3.50517
466258,263842,154,226860,124201,154,17395,8161,79,1.70259,559,424,0,-1,65,0,230,210,0,2799,1735,35,3.50517
317091,222205,120,107509,79108,114,2437,1336,35,1.70332,361,347,0,-42,31,0,156,152,0,1607,1192,18,3.51973
302914,220191,138,175185,131692,117,114,73,0,2.7035,64,109,0,-86,26,0,-24,85,0,117,74,0,3.52077
308378,189182,126,186030,110920,125,2320,1193,27,-0.296313,61,101,0,58,66,0,62,97,0,714,483,0,3.52077
349604,258259,126,260291,162043,128,3403,2054,42,0.703869,307,324,0,15,100,0,197,171,0,1418,1057,10,3.52389
162387,100752,127,191339,117958,127,1910,1675,22,0.704599,456,338,0,37,74,0,41,94,0,232,100,0,3.53533
199811,140794,133,58744,43734,111,167,168,0,2.70496,41,167,0,113,74,0,105,118,0,458,328,0,3.53637
494703,277896,157,253849,138249,142,2833,1235,39,-0.294853,453,399,0,47,80,0,309,158,0,1762,1033,9,3.53637
451045,297101,132,212232,135595,130,15380,7704,77,0.705329,1164,835,0,17,72,0,674,413,0,5503,3379,53,3.54053
399523,256257,138,169203,94406,129,5738,2865,61,1.70551,274,168,0,-2,110,0,160,102,0,1236,801,0,3.54157
361322,211734,139,182520,109782,130,2195,1120,28,2.70569,118,134,0,60,116,0,246,182,0,808,457,0,3.54781
428655,266787,139,157973,87782,131,6968,3358,65,0.70606,363,345,0,55,75,0,180,91,0,1448,904,0,3.55405
365701,202034,133,305248,164127,140,3403,1576,45,1.70624,275,218,0,-22,49,0,143,135,0,855,539,0,3.55925
246072,173161,116,96120,69005,114,1685,1028,10,2.70642,135,207,0,-83,45,0,63,74,0,913,678,0,3.56133
267949,180368,122,119505,78241,128,2394,1156,27,0.70679,214,202,0,124,74,0,124,103,0,937,723,0,3.56965
493286,288716,141,322509,179872,141,9645,4697,70,0.70752,693,655,0,25,77,0,636,296,0,3040,1884,40,3.5759
377615,242319,136,149657,98620,124,262,138,0,2.70788,178,170,0,65,114,0,-56,38,0,286,180,0,3.5863
512759,292633,132,208434,130653,133,1587,878,0,0.70825,239,227,0,110,87,0,135,110,0,1182,700,0,3.58838
337204,179632,140,403440,200549,149,4611,2274,54,1.70916,386,313,0,-15,58,0,143,140,0,1441,843,0,3.59462
386734,243370,131,190977,108671,136,1465,774,0,0.70971,198,235,0,43,114,0,150,178,0,1068,662,0,3.6019
357432,223197,140,146502,95924,125,744,717,0,-0.289743,90,125,0,-72,75,0,-35,59,0,323,230,0,3.61958
243079,183750,125,99735,57167,131,3445,1552,46,0.7119,205,177,0,55,115,0,104,55,0,728,494,0,3.63726
207441,138005,119,105150,74833,115,151,129,0,2.71227,-76,32,0,139,58,0,108,79,0,420,315,0,3.64038
380944,257711,131,151369,112786,121,1931,1280,21,-0.287552,347,302,0,107,67,0,64,86,0,518,360,0,3.64142
433567,294071,139,192429,127530,128,2948,1846,36,2.713,611,553,0,34,85,0,342,222,0,2042,1677,24,3.64766
300705,201271,123,184899,128404,127,2681,1501,32,1.71427,232,284,0,-24,54,0,157,138,0,1491,1013,5,3.66743
371531,235141,132,341332,232581,134,386,291,0,2.71519,343,415,0,7,117,0,113,129,0,1001,646,0,3.68199
245382,163159,132,92052,63592,117,2921,1765,39,-0.283902,281,225,0,27,64,0,70,116,0,1136,772,0,3.70071
284208,202674,121,106428,74279,119,1416,899,0,-0.283172,260,246,0,84,94,0,146,101,0,1101,824,0,3.71007
538991,271142,136,163753,88855,132,2150,1214,21,1.71719,126,251,0,61,49,0,203,157,0,1386,857,0,3.71319
488145,239255,159,353357,181439,152,6914,2921,70,0.71774,612,371,0,-17,108,0,265,138,0,2258,1277,23,3.71839
388778,236507,131,135908,86334,127,301,215,0,0.718471,-16,75,0,66,94,0,79,80,0,422,242,0,3.72463
485370,295722,152,205667,131373,132,1900,964,0,1.71865,383,207,0,48,52,0,195,164,0,1173,796,0,3.72463
406558,243426,148,172223,107609,148,56,83,0,-0.280982,75,109,0,-7,81,0,-32,72,0,422,151,0,3.72879
215963,162173,119,49476,35324,109,1815,1204,18,2.7203,164,154,0,68,87,0,33,62,0,444,396,0,3.73919
356670,247999,123,296070,198745,127,331,192,0,0.720661,252,184,0,83,105,0,169,111,0,620,392,0,3.74751
278316,192523,122,96077,63946,115,2027,1365,24,2.72103,246,270,0,164,104,0,55,99,0,1125,788,0,3.77456
458446,235032,163,313843,146863,159,1867,836,0,1.72157,447,395,0,186,84,0,209,210,0,1698,899,0,3.77872
137175,96086,128,168064,67568,125,32,68,0,-0.278062,-17,72,0,-26,82,0,-12,50,0,-48,35,0,3.78496
242495,158065,126,176228,127657,116,393,313,0,2.72395,144,122,0,45,51,0,78,79,0,213,209,0,3.81616
574306,282146,157,222328,103322,147,6469,2910,70,1.72449,327,256,0,-12,80,0,275,224,0,2016,1030,14,3.82136
305865,209287,122,146544,101046,121,1453,946,0,0.725041,292,297,0,140,104,0,180,133,0,1383,1012,5,3.8224
173239,122393,120,232672,174241,116,882,582,0,0.725771,380,378,0,164,132,0,-45,67,0,79,73,0,3.83384
293288,200269,126,114545,75779,121,692,346,0,1.72595,128,212,0,205,79,0,187,97,0,598,574,0,3.84112
413852,261209,144,195982,112757,128,10189,5135,69,0.726501,379,411,0,85,108,0,259,228,0,2311,1425,32,3.84736
431548,212499,272,512402,128329,270,2903,1950,33,-0.272951,561,350,0,-16,83,0,214,177,0,1375,988,0,3.86193
359825,219004,130,209703,125909,134,10948,6073,70,1.72741,308,317,0,-44,73,0,226,171,0,1680,1126,16,3.86921
240523,175088,134,156147,119074,116,97,77,0,-0.272221,119,77,0,173,128,0,-32,64,0,102,119,0,3.87025
181311,147439,110,59045,50007,105,441,284,0,1.72814,120,142,0,7,68,0,101,103,0,354,256,0,3.87233
290164,202402,139,123323,87069,121,307,170,0,2.72833,117,162,0,60,58,0,-15,64,0,95,93,0,3.87233
230532,177293,110,89940,70250,110,10586,6710,60,2.72906,362,324,0,2,69,0,277,195,0,1485,1109,15,3.90145
526331,267578,152,290415,149690,155,6051,2831,62,-0.269301,572,535,0,-80,82,0,230,128,0,1276,753,0,3.93681
505563,268673,139,373147,202291,139,9875,5130,70,2.73125,507,489,0,-14,67,0,432,282,0,2589,1687,33,3.95033
488547,247877,155,196435,95061,142,4554,2465,51,1.73252,771,553,0,62,58,0,432,297,0,3528,2271,41,3.96594
366304,228661,149,176467,115526,129,787,446,0,2.73271,355,389,0,-173,27,0,277,212,0,2021,1384,23,3.96906
345593,222714,126,152682,101564,128,2774,1475,35,0.733802,299,213,0,141,95,0,219,145,0,1081,820,0,3.9805
203732,118859,141,215378,141566,129,40,88,0,0.734532,-63,82,0,116,67,0,83,115,0,90,55,0,3.99922
315880,128152,162,173629,90528,145,3581,1747,46,-0.264921,353,203,0,128,95,0,62,53,0,884,479,0,4.01066
244052,175695,118,76527,57073,112,343,286,0,0.735262,11,50,0,37,76,0,-15,60,0,-32,56,0,4.0117
373163,251506,134,213705,158290,125,1094,583,0,-0.26346,305,332,0,71,133,0,147,80,0,1161,763,0,4.04394
414352,279293,147,170762,105110,129,6023,3229,58,2.73709,467,450,0,55,69,0,285,131,0,1625,1035,9,4.04811
243679,163506,132,127590,95401,122,610,431,0,-0.26273,261,166,0,-13,55,0,168,115,0,651,507,0,4.04811
259286,179594,124,157827,107047,123,820,521,0,1.73836,73,141,0,-2,92,0,64,91,0,503,345,0,4.05539
591893,300884,155,246888,129401,149,12024,5594,78,0.739642,562,399,0,55,94,0,455,202,0,2780,1490,36,4.07515
167403,120666,114,73724,54063,111,1219,806,0,1.74055,86,97,0,100,89,0,101,100,0,849,597,0,4.08971
313248,145774,142,326838,158470,137,8663,5611,66,-0.25908,119,176,0,24,74,0,100,91,0,941,690,0,4.09075
134516,110888,110,152438,105516,112,1611,943,0,0.741102,108,146,0,53,82,0,34,60,0,-126,31,0,4.09283
220417,157398,117,259347,202317,118,704,565,0,1.74128,268,270,0,83,144,0,-48,39,0,109,85,0,4.09387
240606,143682,124,140340,81755,126,1856,857,0,1.74202,169,240,0,48,71,0,163,142,0,995,610,0,4.10531
311094,208939,125,165418,112269,123,196,90,0,0.742563,90,114,0,8,69,0,-4,55,0,172,212,0,4.12091
459698,221960,166,388736,183856,154,3056,1849,35,0.743293,539,437,0,-94,101,0,88,122,0,1571,1121,14,4.13027
280196,196948,130,105132,69944,114,1371,849,0,2.74366,190,143,0,52,67,0,77,104,0,821,682,0,4.13651
141882,108600,119,143614,84978,120,1833,828,0,2.74439,85,194,0,145,108,0,-22,40,0,180,205,0,4.149
427191,262716,148,160279,94842,130,1022,754,0,0.744753,345,256,0,30,88,0,124,81,0,831,530,0,4.15836
605874,327728,143,474278,236588,146,26738,11447,94,-0.2547,996,721,0,73,59,0,476,230,0,3841,1913,52,4.17292
526572,301769,138,208603,117283,139,284,222,0,0.745483,67,151,0,26,100,0,48,82,0,526,351,0,4.1906
163326,77380,145,158127,73625,129,238,143,0,-0.25397,174,124,0,110,74,0,-17,57,0,-96,49,0,4.19892
351416,244867,119,139647,98255,121,6376,4968,48,2.74658,84,76,0,-37,51,0,-40,72,0,38,90,0,4.19892
260875,202507,116,74015,60407,106,-173,32,0,0.746943,73,111,0,7,56,0,51,101,0,-144,46,0,4.20308
438385,261352,142,190385,112413,136,4109,2135,52,1.74713,295,237,0,45,121,0,308,143,0,1090,684,0,4.20516
456974,283896,147,275103,160348,144,10492,4592,87,2.74731,384,353,0,213,93,0,148,172,0,2230,1285,26,4.20724
332454,211388,141,150380,86892,141,58,89,0,-0.250319,138,128,0,80,84,0,8,76,0,298,257,0,4.24053
298727,198934,133,114257,76675,119,4204,2548,49,2.75096,236,212,0,45,74,0,115,74,0,878,645,0,4.25717
341044,228455,130,149794,103138,124,2164,1291,18,1.75224,104,124,0,51,100,0,129,88,0,284,210,0,4.27381
130610,96123,125,120083,80980,112,407,236,0,2.75242,90,173,0,10,46,0,-5,34,0,18,72,0,4.27485
410445,235403,144,225293,125734,134,5098,2390,59,0.752783,387,319,0,-21,96,0,256,221,0,1621,1053,12,4.27693
438160,282923,132,287475,179323,129,8672,5252,61,2.75315,480,411,0,-37,118,0,306,213,0,2039,1301,25,4.28629
437254,246445,152,184328,104501,133,2520,1116,15,1.75516,366,300,0,38,108,0,306,151,0,1442,819,0,4.31853
573311,279166,161,402976,220273,149,7197,4393,58,2.75534,434,401,0,101,117,0,113,99,0,1799,1057,11,4.31957
396443,255124,129,240152,154260,136,4456,2438,51,-0.244479,343,233,0,4,53,0,218,167,0,1205,825,0,4.32373
144898,132773,99,110469,96886,104,199,249,0,-0.243749,614,555,0,75,109,0,144,79,0,129,97,0,4.3331
224912,170345,117,121019,97862,114,1038,672,0,2.75753,308,263,0,159,112,0,289,144,0,1184,843,0,4.34974
265412,180469,128,131790,85597,119,1857,1095,14,0.759354,153,200,0,-47,60,0,211,87,0,1035,780,0,4.38094
398049,256005,130,170271,95506,131,2655,1332,37,2.75972,245,261,0,-177,53,0,119,146,0,1502,980,0,4.38926
382078,203700,134,381722,260100,132,6554,3321,64,1.761,622,538,0,80,105,0,188,97,0,1792,1156,15,4.40798
289332,201228,132,129344,78924,129,2218,1107,20,2.76118,308,358,0,-37,93,0,293,207,0,1413,1025,7,4.40902
265280,165319,125,233126,149546,130,-10,109,0,-0.238638,119,166,0,-22,50,0,-133,38,0,92,131,0,4.4111
358469,224815,141,190500,110161,132,5108,2557,55,2.76191,510,300,0,-45,105,0,214,149,0,1817,1136,18,4.41422
292914,201978,123,137793,88172,131,1513,949,0,2.76337,196,213,0,60,101,0,120,126,0,1055,784,0,4.45063
375761,218463,141,181429,103414,128,4677,2077,56,-0.236448,223,204,0,-71,19,0,238,153,0,1207,843,0,4.45479
430302,246458,133,160789,88064,132,7009,3176,66,2.7641,638,417,0,43,63,0,197,196,0,1967,1166,23,4.47143
218465,164526,110,61477,47127,110,523,378,0,2.76556,207,171,0,6,95,0,93,117,0,548,428,0,4.50263
180014,102368,139,302739,143696,139,1851,1242,16,0.765924,243,117,0,17,41,0,-21,83,0,142,100,0,4.50367
220037,160523,124,94406,66980,112,2170,1365,24,1.76684,153,169,0,-45,69,0,162,100,0,797,591,0,4.52031
406638,263133,141,285657,202148,128,28476,16047,85,2.76702,781,764,0,241,136,0,613,369,0,3911,2555,44,4.52135
207052,128359,139,113890,70863,122,577,394,0,-0.232798,-8,85,0,19,59,0,185,116,0,19,43,0,4.52344
316132,207301,129,154502,101524,126,630,366,0,0.767385,48,227,0,-89,80,0,161,141,0,572,380,0,4.52448
210480,171509,112,183695,149279,114,3358,2225,39,1.7683,170,233,0,66,87,0,82,113,0,850,680,0,4.53072
329621,203816,126,97146,64660,122,1578,929,0,-0.231338,57,139,0,98,66,0,163,105,0,470,371,0,4.5328
132633,63524,130,119055,69651,125,919,494,0,2.76921,72,87,0,44,68,0,94,62,0,233,170,0,4.54632
